id,name,score1,score2
1230,Student_1230,100,54
1231,Student_1231,69,100
1232,Student_1232,82,85
1233,Student_1233,78,100
1234,Student_1234,58,63
1235,Student_1235,74,70
1236,Student_1236,50,72
1237,Student_1237,78,85
1238,Student_1238,70,59
1239,Student_1239,91,71
1240,Student_1240,80,79
1241,Student_1241,95,66
1242,Student_1242,54,78
1243,Student_1243,100,92
1244,Student_1244,50,65
1245,Student_1245,87,87
1246,Student_1246,73,99
1247,Student_1247,99,50
1248,Student_1248,54,80
1249,Student_1249,96,98
1250,Student_1250,72,90
1251,Student_1251,99,61
1252,Student_1252,100,70
1253,Student_1253,61,83
1254,Student_1254,79,95
1255,Student_1255,71,70
1256,Student_1256,90,82
1257,Student_1257,66,72
1258,Student_1258,76,54
1259,Student_1259,75,96
1260,Student_1260,71,97
1261,Student_1261,52,69
1262,Student_1262,56,75
1263,Student_1263,97,74
1264,Student_1264,71,90
1265,Student_1265,86,80
1266,Student_1266,91,97
1267,Student_1267,84,68
1268,Student_1268,88,71
1269,Student_1269,83,70
1270,Student_1270,86,81
1271,Student_1271,51,73
1272,Student_1272,74,69
1273,Student_1273,76,59
1274,Student_1274,58,55
1275,Student_1275,96,70
1276,Student_1276,94,54
1277,Student_1277,60,87
1278,Student_1278,51,85
1279,Student_1279,70,96
1280,Student_1280,67,55
1281,Student_1281,70,61
1282,Student_1282,83,89
1283,Student_1283,68,59
1284,Student_1284,85,75
1285,Student_1285,100,99
1286,Student_1286,80,94
1287,Student_1287,60,52
1288,Student_1288,85,63
1289,Student_1289,78,83
1290,Student_1290,97,66
1291,Student_1291,79,51
1292,Student_1292,61,70
1293,Student_1293,85,52
1294,Student_1294,78,92
1295,Student_1295,91,50
1296,Student_1296,74,96
1297,Student_1297,93,80
1298,Student_1298,93,86
1299,Student_1299,77,52
1300,Student_1300,70,86
1301,Student_1301,82,84
1302,Student_1302,61,93
1303,Student_1303,69,70
1304,Student_1304,80,79
1305,Student_1305,88,90
1306,Student_1306,87,51
1307,Student_1307,99,86
1308,Student_1308,81,91
1309,Student_1309,71,73
1310,Student_1310,78,59
1311,Student_1311,89,72
1312,Student_1312,87,52
1313,Student_1313,60,71
1314,Student_1314,56,72
1315,Student_1315,99,99
1316,Student_1316,83,60
1317,Student_1317,56,79
1318,Student_1318,95,83
1319,Student_1319,57,59
1320,Student_1320,61,82
1321,Student_1321,65,85
1322,Student_1322,95,97
1323,Student_1323,61,68
1324,Student_1324,88,51
1325,Student_1325,97,82
1326,Student_1326,56,95
1327,Student_1327,94,76
1328,Student_1328,83,99
1329,Student_1329,77,93
1330,Student_1330,51,54
1331,Student_1331,82,67
1332,Student_1332,78,67
1333,Student_1333,77,60
1334,Student_1334,55,72
1335,Student_1335,84,83
1336,Student_1336,52,68
1337,Student_1337,72,51
1338,Student_1338,53,63
1339,Student_1339,61,62
1340,Student_1340,77,79
1341,Student_1341,70,51
1342,Student_1342,80,64
1343,Student_1343,97,56
1344,Student_1344,57,87
1345,Student_1345,86,57
1346,Student_1346,63,81
1347,Student_1347,72,68
1348,Student_1348,57,93
1349,Student_1349,72,53
1350,Student_1350,89,97
1351,Student_1351,68,92
1352,Student_1352,54,76
1353,Student_1353,100,88
1354,Student_1354,94,90
1355,Student_1355,97,88
1356,Student_1356,52,74
1357,Student_1357,98,59
1358,Student_1358,63,61
1359,Student_1359,96,99
1360,Student_1360,96,97
1361,Student_1361,88,99
1362,Student_1362,72,65
1363,Student_1363,51,75
1364,Student_1364,70,89
1365,Student_1365,63,70
1366,Student_1366,82,92
1367,Student_1367,62,52
1368,Student_1368,85,63
1369,Student_1369,97,94
1370,Student_1370,74,61
1371,Student_1371,87,74
1372,Student_1372,84,50
1373,Student_1373,63,76
1374,Student_1374,80,73
1375,Student_1375,72,80
1376,Student_1376,77,95
1377,Student_1377,56,72
1378,Student_1378,74,50
1379,Student_1379,57,81
1380,Student_1380,53,78
1381,Student_1381,51,95
1382,Student_1382,71,60
1383,Student_1383,89,69
1384,Student_1384,60,80
1385,Student_1385,70,51
1386,Student_1386,68,79
1387,Student_1387,81,58
1388,Student_1388,70,98
1389,Student_1389,91,80
1390,Student_1390,58,83
1391,Student_1391,62,64
1392,Student_1392,59,83
1393,Student_1393,58,65
1394,Student_1394,80,99
1395,Student_1395,77,53
1396,Student_1396,87,76
1397,Student_1397,88,74
1398,Student_1398,76,80
1399,Student_1399,86,66
1400,Student_1400,69,74
1401,Student_1401,71,76
1402,Student_1402,61,85
1403,Student_1403,68,67
1404,Student_1404,100,77
1405,Student_1405,64,78
1406,Student_1406,96,92
1407,Student_1407,86,56
1408,Student_1408,82,97
1409,Student_1409,50,88
1410,Student_1410,75,97
1411,Student_1411,95,53
1412,Student_1412,66,61
1413,Student_1413,58,100
1414,Student_1414,72,77
1415,Student_1415,55,94
1416,Student_1416,71,95
1417,Student_1417,57,75
1418,Student_1418,84,67
1419,Student_1419,70,77
1420,Student_1420,100,91
1421,Student_1421,60,72
1422,Student_1422,87,63
1423,Student_1423,78,72
1424,Student_1424,51,96
1425,Student_1425,57,62
1426,Student_1426,90,99
1427,Student_1427,86,81
1428,Student_1428,88,79
1429,Student_1429,82,50
1430,Student_1430,58,90
1431,Student_1431,73,66
1432,Student_1432,71,58
1433,Student_1433,89,87
1434,Student_1434,59,84
1435,Student_1435,65,57
1436,Student_1436,90,79
1437,Student_1437,75,55
1438,Student_1438,67,58
1439,Student_1439,65,65
1440,Student_1440,77,63
1441,Student_1441,59,71
1442,Student_1442,57,77
1443,Student_1443,94,70
1444,Student_1444,89,57
1445,Student_1445,51,95
1446,Student_1446,82,62
1447,Student_1447,85,52
1448,Student_1448,99,97
1449,Student_1449,69,89
1450,Student_1450,72,62
1451,Student_1451,54,67
1452,Student_1452,80,79
1453,Student_1453,95,78
1454,Student_1454,98,92
1455,Student_1455,92,60
1456,Student_1456,60,91
1457,Student_1457,100,90
1458,Student_1458,83,71
1459,Student_1459,52,100
1460,Student_1460,64,81
1461,Student_1461,58,83
1462,Student_1462,82,68
1463,Student_1463,57,66
1464,Student_1464,76,59
1465,Student_1465,66,93
1466,Student_1466,94,94
1467,Student_1467,79,52
1468,Student_1468,53,78
1469,Student_1469,65,50
1470,Student_1470,59,54
1471,Student_1471,96,66
1472,Student_1472,58,81
1473,Student_1473,79,69
1474,Student_1474,69,55
1475,Student_1475,59,60
1476,Student_1476,89,100
1477,Student_1477,50,83
1478,Student_1478,76,56
1479,Student_1479,76,85
1480,Student_1480,57,100
1481,Student_1481,93,53
1482,Student_1482,80,93
1483,Student_1483,69,64
1484,Student_1484,94,66
1485,Student_1485,82,67
1486,Student_1486,86,50
1487,Student_1487,78,59
1488,Student_1488,86,61
1489,Student_1489,70,80
1490,Student_1490,100,59
1491,Student_1491,51,96
1492,Student_1492,75,99
1493,Student_1493,73,54
1494,Student_1494,64,93
1495,Student_1495,99,65
1496,Student_1496,80,62
1497,Student_1497,81,74
1498,Student_1498,89,76
1499,Student_1499,77,54
1500,Student_1500,63,53
1501,Student_1501,74,89
1502,Student_1502,66,80
1503,Student_1503,98,65
1504,Student_1504,54,75
1505,Student_1505,86,50
1506,Student_1506,50,76
1507,Student_1507,69,79
1508,Student_1508,69,73
1509,Student_1509,54,81
1510,Student_1510,98,55
1511,Student_1511,96,87
1512,Student_1512,70,75
1513,Student_1513,56,93
1514,Student_1514,83,54
1515,Student_1515,56,91
1516,Student_1516,71,96
1517,Student_1517,63,90
1518,Student_1518,56,98
1519,Student_1519,71,84
1520,Student_1520,79,88
1521,Student_1521,81,51
1522,Student_1522,84,53
1523,Student_1523,64,53
1524,Student_1524,61,85
1525,Student_1525,59,97
1526,Student_1526,58,75
1527,Student_1527,77,74
1528,Student_1528,53,93
1529,Student_1529,71,100
1530,Student_1530,98,97
1531,Student_1531,87,75
1532,Student_1532,75,81
1533,Student_1533,84,100
1534,Student_1534,86,92
1535,Student_1535,100,92
1536,Student_1536,86,94
1537,Student_1537,54,65
1538,Student_1538,99,79
1539,Student_1539,84,91
1540,Student_1540,87,98
1541,Student_1541,50,86
1542,Student_1542,52,86
1543,Student_1543,53,65
1544,Student_1544,53,57
1545,Student_1545,55,82
1546,Student_1546,84,91
1547,Student_1547,77,59
1548,Student_1548,90,55
1549,Student_1549,81,73
1550,Student_1550,86,72
1551,Student_1551,92,89
1552,Student_1552,64,94
1553,Student_1553,52,62
1554,Student_1554,97,65
1555,Student_1555,62,74
1556,Student_1556,99,53
1557,Student_1557,75,61
1558,Student_1558,85,100
1559,Student_1559,82,98
1560,Student_1560,84,67
1561,Student_1561,86,53
1562,Student_1562,58,91
1563,Student_1563,72,68
1564,Student_1564,74,91
1565,Student_1565,81,65
1566,Student_1566,94,58
1567,Student_1567,64,68
1568,Student_1568,69,88
1569,Student_1569,70,52
1570,Student_1570,98,89
1571,Student_1571,57,93
1572,Student_1572,69,99
1573,Student_1573,84,80
1574,Student_1574,84,65
1575,Student_1575,69,99
1576,Student_1576,75,76
1577,Student_1577,58,84
1578,Student_1578,94,77
1579,Student_1579,68,86
1580,Student_1580,98,88
1581,Student_1581,68,58
1582,Student_1582,88,74
1583,Student_1583,93,72
1584,Student_1584,96,80
1585,Student_1585,100,77
1586,Student_1586,52,62
1587,Student_1587,96,52
1588,Student_1588,75,71
1589,Student_1589,70,67
1590,Student_1590,77,76
1591,Student_1591,62,66
1592,Student_1592,62,52
1593,Student_1593,50,54
1594,Student_1594,91,97
1595,Student_1595,79,86
1596,Student_1596,73,78
1597,Student_1597,78,63
1598,Student_1598,86,61
1599,Student_1599,91,65
1600,Student_1600,88,64
1601,Student_1601,94,80
1602,Student_1602,72,67
1603,Student_1603,63,93
1604,Student_1604,88,92
1605,Student_1605,100,72
1606,Student_1606,99,87
1607,Student_1607,78,91
1608,Student_1608,90,91
1609,Student_1609,93,52
1610,Student_1610,57,67
1611,Student_1611,59,52
1612,Student_1612,92,66
1613,Student_1613,94,99
1614,Student_1614,53,98
1615,Student_1615,91,69
1616,Student_1616,96,57
1617,Student_1617,50,95
1618,Student_1618,56,85
1619,Student_1619,98,63
1620,Student_1620,94,90
1621,Student_1621,55,60
1622,Student_1622,91,57
1623,Student_1623,54,98
1624,Student_1624,97,51
1625,Student_1625,58,68
1626,Student_1626,50,85
1627,Student_1627,94,95
1628,Student_1628,66,97
1629,Student_1629,54,95
1630,Student_1630,55,64
1631,Student_1631,77,73
1632,Student_1632,94,80
1633,Student_1633,59,63
1634,Student_1634,97,75
1635,Student_1635,65,69
1636,Student_1636,84,79
1637,Student_1637,99,89
1638,Student_1638,88,73
1639,Student_1639,62,72
1640,Student_1640,99,55
1641,Student_1641,75,99
1642,Student_1642,63,72
1643,Student_1643,90,66
1644,Student_1644,88,82
1645,Student_1645,65,72
1646,Student_1646,91,60
1647,Student_1647,90,77
1648,Student_1648,73,84
1649,Student_1649,72,61
1650,Student_1650,66,78
1651,Student_1651,88,95
1652,Student_1652,88,97
1653,Student_1653,64,63
1654,Student_1654,98,83
1655,Student_1655,71,98
1656,Student_1656,78,83
1657,Student_1657,55,53
1658,Student_1658,70,71
1659,Student_1659,68,50
1660,Student_1660,63,87
1661,Student_1661,79,55
1662,Student_1662,88,85
1663,Student_1663,77,81
1664,Student_1664,58,91
1665,Student_1665,81,89
1666,Student_1666,100,67
1667,Student_1667,95,58
1668,Student_1668,62,61
1669,Student_1669,65,67
1670,Student_1670,83,57
1671,Student_1671,97,66
1672,Student_1672,64,74
1673,Student_1673,82,66
1674,Student_1674,91,74
1675,Student_1675,86,61
1676,Student_1676,52,56
1677,Student_1677,85,55
1678,Student_1678,54,69
1679,Student_1679,55,74
1680,Student_1680,89,78
1681,Student_1681,92,87
1682,Student_1682,50,72
1683,Student_1683,100,67
1684,Student_1684,79,92
1685,Student_1685,58,51
1686,Student_1686,72,60
1687,Student_1687,51,55
1688,Student_1688,68,54
1689,Student_1689,77,69
1690,Student_1690,81,72
1691,Student_1691,100,58
1692,Student_1692,89,93
1693,Student_1693,91,67
1694,Student_1694,64,64
1695,Student_1695,92,52
1696,Student_1696,93,77
1697,Student_1697,56,56
1698,Student_1698,58,80
1699,Student_1699,99,93
1700,Student_1700,84,70
1701,Student_1701,89,93
1702,Student_1702,71,84
1703,Student_1703,74,53
1704,Student_1704,55,78
1705,Student_1705,84,56
1706,Student_1706,53,91
1707,Student_1707,80,77
1708,Student_1708,61,69
1709,Student_1709,92,53
1710,Student_1710,83,51
1711,Student_1711,100,95
1712,Student_1712,66,77
1713,Student_1713,63,97
1714,Student_1714,63,97
1715,Student_1715,71,91
1716,Student_1716,69,96
1717,Student_1717,99,59
1718,Student_1718,89,93
1719,Student_1719,82,55
1720,Student_1720,78,73
1721,Student_1721,91,56
1722,Student_1722,73,96
1723,Student_1723,67,69
1724,Student_1724,70,64
1725,Student_1725,86,93
1726,Student_1726,63,87
1727,Student_1727,80,56
1728,Student_1728,59,61
1729,Student_1729,80,85
1730,Student_1730,55,74
1731,Student_1731,62,78
1732,Student_1732,62,56
1733,Student_1733,73,51
1734,Student_1734,98,86
1735,Student_1735,98,72
1736,Student_1736,67,59
1737,Student_1737,71,81
1738,Student_1738,66,81
1739,Student_1739,91,51
1740,Student_1740,79,53
1741,Student_1741,92,76
1742,Student_1742,57,100
1743,Student_1743,95,95
1744,Student_1744,70,58
1745,Student_1745,92,100
1746,Student_1746,60,68
1747,Student_1747,100,71
1748,Student_1748,69,50
1749,Student_1749,50,97
1750,Student_1750,53,74
1751,Student_1751,60,77
1752,Student_1752,91,74
1753,Student_1753,56,59
1754,Student_1754,84,70
1755,Student_1755,58,82
1756,Student_1756,70,88
1757,Student_1757,76,51
1758,Student_1758,90,71
1759,Student_1759,100,88
1760,Student_1760,59,93
1761,Student_1761,65,56
1762,Student_1762,91,52
1763,Student_1763,63,78
1764,Student_1764,80,78
1765,Student_1765,84,90
1766,Student_1766,66,97
1767,Student_1767,90,88
1768,Student_1768,76,65
1769,Student_1769,66,64
1770,Student_1770,78,50
1771,Student_1771,66,100
1772,Student_1772,53,52
1773,Student_1773,80,73
1774,Student_1774,72,80
1775,Student_1775,78,79
1776,Student_1776,65,94
1777,Student_1777,53,54
1778,Student_1778,69,98
1779,Student_1779,56,85
1780,Student_1780,52,62
1781,Student_1781,92,96
1782,Student_1782,51,67
1783,Student_1783,61,52
1784,Student_1784,84,76
1785,Student_1785,79,75
1786,Student_1786,71,64
1787,Student_1787,95,97
1788,Student_1788,61,62
1789,Student_1789,64,80
1790,Student_1790,82,83
1791,Student_1791,94,93
1792,Student_1792,54,80
1793,Student_1793,100,89
1794,Student_1794,97,63
1795,Student_1795,92,83
1796,Student_1796,85,70
1797,Student_1797,83,95
1798,Student_1798,87,92
1799,Student_1799,70,68
1800,Student_1800,59,76
1801,Student_1801,52,60
1802,Student_1802,50,54
1803,Student_1803,79,68
1804,Student_1804,96,94
1805,Student_1805,78,82
1806,Student_1806,75,79
1807,Student_1807,83,87
1808,Student_1808,92,58
1809,Student_1809,82,72
1810,Student_1810,99,62
1811,Student_1811,63,88
1812,Student_1812,84,96
1813,Student_1813,99,78
1814,Student_1814,50,76
1815,Student_1815,75,71
1816,Student_1816,66,57
1817,Student_1817,87,84
1818,Student_1818,78,59
1819,Student_1819,51,59
1820,Student_1820,53,76
1821,Student_1821,60,86
1822,Student_1822,92,69
1823,Student_1823,84,70
1824,Student_1824,63,85
1825,Student_1825,80,54
1826,Student_1826,94,87
1827,Student_1827,72,68
1828,Student_1828,95,62
1829,Student_1829,95,75
1830,Student_1830,78,78
1831,Student_1831,51,50
1832,Student_1832,84,65
1833,Student_1833,63,65
1834,Student_1834,100,98
1835,Student_1835,59,73
1836,Student_1836,56,61
1837,Student_1837,70,77
1838,Student_1838,87,50
1839,Student_1839,51,89
1840,Student_1840,54,66
1841,Student_1841,61,78
1842,Student_1842,52,59
1843,Student_1843,63,71
1844,Student_1844,92,70
1845,Student_1845,76,86
1846,Student_1846,72,52
1847,Student_1847,72,77
1848,Student_1848,70,73
1849,Student_1849,53,88
1850,Student_1850,61,99
1851,Student_1851,100,85
1852,Student_1852,89,73
1853,Student_1853,71,74
1854,Student_1854,97,91
1855,Student_1855,69,99
1856,Student_1856,99,52
1857,Student_1857,63,51
1858,Student_1858,83,61
1859,Student_1859,64,61
1860,Student_1860,53,53
1861,Student_1861,72,78
1862,Student_1862,52,77
1863,Student_1863,98,60
1864,Student_1864,69,92
1865,Student_1865,71,59
1866,Student_1866,78,65
1867,Student_1867,87,58
1868,Student_1868,74,99
1869,Student_1869,60,84
1870,Student_1870,86,95
1871,Student_1871,91,100
1872,Student_1872,94,53
1873,Student_1873,100,74
1874,Student_1874,93,55
1875,Student_1875,85,84
1876,Student_1876,65,95
1877,Student_1877,56,83
1878,Student_1878,70,64
1879,Student_1879,84,77
1880,Student_1880,97,89
1881,Student_1881,94,98
1882,Student_1882,69,92
1883,Student_1883,51,97
1884,Student_1884,84,51
1885,Student_1885,85,68
1886,Student_1886,58,84
1887,Student_1887,76,81
1888,Student_1888,51,63
1889,Student_1889,92,87
1890,Student_1890,55,97
1891,Student_1891,62,97
1892,Student_1892,56,80
1893,Student_1893,57,55
1894,Student_1894,64,54
1895,Student_1895,51,58
1896,Student_1896,85,96
1897,Student_1897,85,88
1898,Student_1898,55,82
1899,Student_1899,100,99
1900,Student_1900,62,77
1901,Student_1901,68,53
1902,Student_1902,57,61
1903,Student_1903,66,72
1904,Student_1904,77,80
1905,Student_1905,59,58
1906,Student_1906,56,89
1907,Student_1907,78,99
1908,Student_1908,89,66
1909,Student_1909,52,80
1910,Student_1910,68,84
1911,Student_1911,50,99
1912,Student_1912,94,100
1913,Student_1913,64,77
1914,Student_1914,97,70
1915,Student_1915,87,66
1916,Student_1916,76,71
1917,Student_1917,58,53
1918,Student_1918,52,65
1919,Student_1919,68,87
1920,Student_1920,85,71
1921,Student_1921,98,55
1922,Student_1922,51,50
1923,Student_1923,71,90
1924,Student_1924,85,78
1925,Student_1925,55,58
1926,Student_1926,98,91
1927,Student_1927,53,68
1928,Student_1928,96,79
1929,Student_1929,92,67
1930,Student_1930,65,83
1931,Student_1931,78,51
1932,Student_1932,77,60
1933,Student_1933,58,57
1934,Student_1934,52,58
1935,Student_1935,95,82
1936,Student_1936,81,84
1937,Student_1937,56,78
1938,Student_1938,68,82
1939,Student_1939,75,52
1940,Student_1940,64,100
1941,Student_1941,70,60
1942,Student_1942,85,52
1943,Student_1943,82,57
1944,Student_1944,98,88
1945,Student_1945,62,85
1946,Student_1946,88,51
1947,Student_1947,64,74
1948,Student_1948,99,100
1949,Student_1949,73,79
1950,Student_1950,96,53
1951,Student_1951,67,55
1952,Student_1952,65,94
1953,Student_1953,90,67
1954,Student_1954,57,69
1955,Student_1955,65,90
1956,Student_1956,92,59
1957,Student_1957,87,93
1958,Student_1958,86,52
1959,Student_1959,74,88
1960,Student_1960,69,89
1961,Student_1961,64,65
1962,Student_1962,61,76
1963,Student_1963,50,86
